"","StandNumber","Station","StationID","PointCountID","YEAR","Date","Time","Round","SP","Abundance.x"
"2909",62,1,166,2276,2005,"Saturday, June 11, 2005",655,1,"MOWA",0
"2910",62,1,166,2478,2005,"Sunday, June 26, 2005",649,2,"MOWA",0
"2911",62,1,166,2809,2008,"Friday, June 06, 2008",637,1,"MOWA",0
"2912",62,1,166,2976,2008,"Wednesday, June 18, 2008",752,2,"MOWA",0
"2913",62,1,166,3327,2011,"Tuesday, June 21, 2011",447,2,"MOWA",0
"2914",62,1,166,3430,2011,"Tuesday, June 07, 2011",531,1,"MOWA",0
"2915",62,1,166,3718,2014,"Friday, June 06, 2014",623,1,"MOWA",0
"2916",62,1,166,4128,2014,"Friday, June 13, 2014",519,2,"MOWA",0
"2917",62,1,166,4409,2017,"Tuesday, June 06, 2017",504,1,"MOWA",0
"2918",62,1,166,4610,2017,"Tuesday, June 20, 2017",729,2,"MOWA",0
"2919",62,2,167,1255,1999,"Thursday, June 10, 1999",423,1,"MOWA",0
"2920",62,2,167,1256,1999,"Wednesday, June 16, 1999",642,2,"MOWA",0
"2921",62,2,167,1257,2000,"Thursday, June 08, 2000",434,1,"MOWA",0
"2922",62,2,167,1258,2000,"Saturday, June 17, 2000",446,2,"MOWA",0
"2923",62,2,167,1259,2001,"Tuesday, June 12, 2001",551,1,"MOWA",0
"2924",62,2,167,1260,2001,"Wednesday, June 27, 2001",632,2,"MOWA",0
"2925",62,2,167,1437,2002,"Thursday, June 06, 2002",531,1,"MOWA",0
"2926",62,2,167,1658,2002,"Friday, June 14, 2002",524,2,"MOWA",0
"2927",62,2,167,2277,2005,"Saturday, June 11, 2005",608,1,"MOWA",0
"2928",62,2,167,2479,2005,"Sunday, June 26, 2005",602,2,"MOWA",0
"2929",62,2,167,2808,2008,"Friday, June 06, 2008",704,1,"MOWA",0
"2930",62,2,167,2977,2008,"Wednesday, June 18, 2008",730,2,"MOWA",0
"2931",62,2,167,3328,2011,"Tuesday, June 21, 2011",509,2,"MOWA",0
"2932",62,2,167,3431,2011,"Tuesday, June 07, 2011",611,1,"MOWA",0
"2933",62,2,167,3719,2014,"Friday, June 06, 2014",652,1,"MOWA",0
"2934",62,2,167,4129,2014,"Friday, June 13, 2014",557,2,"MOWA",0
"2935",62,2,167,4410,2017,"Tuesday, June 06, 2017",606,1,"MOWA",0
"2936",62,2,167,4608,2017,"Tuesday, June 20, 2017",622,2,"MOWA",0
"2937",62,3,168,1261,2000,"Thursday, June 08, 2000",538,1,"MOWA",0
"2938",62,3,168,1262,2001,"Wednesday, June 27, 2001",714,2,"MOWA",0
"2939",62,3,168,1263,2000,"Saturday, June 17, 2000",524,2,"MOWA",0
"2940",62,3,168,1264,1999,"Wednesday, June 16, 1999",523,2,"MOWA",0
"2941",62,3,168,1265,1999,"Thursday, June 10, 1999",504,1,"MOWA",0
"2942",62,3,168,1266,2001,"Tuesday, June 12, 2001",641,1,"MOWA",0
"2943",62,3,168,1439,2002,"Thursday, June 06, 2002",619,1,"MOWA",0
"2944",62,3,168,1659,2002,"Friday, June 14, 2002",542,2,"MOWA",0
"2945",62,3,168,2278,2005,"Saturday, June 11, 2005",523,1,"MOWA",0
"2946",62,3,168,2480,2005,"Sunday, June 26, 2005",521,2,"MOWA",0
"2947",62,3,168,2807,2008,"Friday, June 06, 2008",743,1,"MOWA",0
"2948",62,3,168,2978,2008,"Wednesday, June 18, 2008",653,2,"MOWA",0
"2949",62,3,168,3329,2011,"Tuesday, June 21, 2011",529,2,"MOWA",0
"2950",62,3,168,3432,2011,"Tuesday, June 07, 2011",645,1,"MOWA",0
"2951",62,3,168,3720,2014,"Friday, June 06, 2014",722,1,"MOWA",0
"2952",62,3,168,4130,2014,"Friday, June 13, 2014",628,2,"MOWA",0
"2953",62,3,168,4411,2017,"Tuesday, June 06, 2017",641,1,"MOWA",0
"2954",62,3,168,4607,2017,"Tuesday, June 20, 2017",553,2,"MOWA",0
"2955",63,1,169,1267,1999,"Thursday, June 10, 1999",443,1,"MOWA",0
"2956",63,1,169,1268,1999,"Wednesday, June 16, 1999",501,2,"MOWA",0
"2957",63,1,169,1269,2000,"Thursday, June 08, 2000",450,1,"MOWA",0
"2958",63,1,169,1270,2000,"Saturday, June 17, 2000",503,2,"MOWA",0
"2959",63,1,169,1271,2001,"Tuesday, June 12, 2001",615,1,"MOWA",0
"2960",63,1,169,1272,2001,"Wednesday, June 27, 2001",650,2,"MOWA",0
"2961",63,1,169,1438,2002,"Thursday, June 06, 2002",551,1,"MOWA",0
"2962",63,1,169,1661,2002,"Friday, June 14, 2002",622,2,"MOWA",0
"2963",63,1,169,2281,2005,"Saturday, June 11, 2005",627,1,"MOWA",0
"2964",63,1,169,2483,2005,"Sunday, June 26, 2005",623,2,"MOWA",0
"2965",63,1,169,2777,2008,"Friday, June 06, 2008",727,1,"MOWA",0
"2966",63,1,169,2981,2008,"Wednesday, June 18, 2008",711,2,"MOWA",0
"2967",63,1,169,3336,2011,"Tuesday, June 21, 2011",448,2,"MOWA",0
"2968",63,1,169,3433,2011,"Tuesday, June 07, 2011",808,1,"MOWA",0
"2969",63,1,169,3712,2014,"Friday, June 06, 2014",844,1,"MOWA",0
"2970",63,1,169,4131,2014,"Friday, June 13, 2014",657,2,"MOWA",0
"2971",63,1,169,4412,2017,"Tuesday, June 06, 2017",540,1,"MOWA",0
"2972",63,1,169,4611,2017,"Tuesday, June 20, 2017",653,2,"MOWA",0
"2973",63,2,170,1273,2000,"Thursday, June 08, 2000",517,1,"MOWA",0
"2974",63,2,170,1274,2000,"Saturday, June 17, 2000",540,2,"MOWA",0
"2975",63,2,170,1275,2001,"Wednesday, June 27, 2001",732,2,"MOWA",0
"2976",63,2,170,1276,1999,"Thursday, June 10, 1999",523,1,"MOWA",0
"2977",63,2,170,1277,1999,"Wednesday, June 16, 1999",543,2,"MOWA",0
"2978",63,2,170,1278,2001,"Tuesday, June 12, 2001",702,1,"MOWA",0
"2979",63,2,170,1440,2002,"Thursday, June 06, 2002",646,1,"MOWA",0
"2980",63,2,170,1660,2002,"Friday, June 14, 2002",601,2,"MOWA",0
"2981",63,2,170,2280,2005,"Saturday, June 11, 2005",544,1,"MOWA",0
"2982",63,2,170,2482,2005,"Sunday, June 26, 2005",540,2,"MOWA",0
"2983",63,2,170,2779,2008,"Friday, June 06, 2008",815,1,"MOWA",0
"2984",63,2,170,2980,2008,"Wednesday, June 18, 2008",632,2,"MOWA",0
"2985",63,2,170,3337,2011,"Tuesday, June 21, 2011",511,2,"MOWA",0
"2986",63,2,170,3434,2011,"Tuesday, June 07, 2011",741,1,"MOWA",0
"2987",63,2,170,3713,2014,"Friday, June 06, 2014",812,1,"MOWA",0
"2988",63,2,170,4132,2014,"Friday, June 13, 2014",729,2,"MOWA",0
"2989",63,2,170,4413,2017,"Tuesday, June 06, 2017",713,1,"MOWA",0
"2990",63,2,170,4612,2017,"Tuesday, June 20, 2017",522,2,"MOWA",0
"2991",63,3,171,1279,1999,"Thursday, June 10, 1999",545,1,"MOWA",0
"2992",63,3,171,1280,1999,"Wednesday, June 16, 1999",605,2,"MOWA",0
"2993",63,3,171,1281,2000,"Thursday, June 08, 2000",603,1,"MOWA",0
"2994",63,3,171,1282,2000,"Saturday, June 17, 2000",559,2,"MOWA",0
"2995",63,3,171,1283,2001,"Tuesday, June 12, 2001",735,1,"MOWA",0
"2996",63,3,171,1284,2001,"Wednesday, June 27, 2001",753,2,"MOWA",0
"2997",63,3,171,1441,2002,"Thursday, June 06, 2002",713,1,"MOWA",0
"2998",63,3,171,1662,2002,"Friday, June 14, 2002",651,2,"MOWA",0
"2999",63,3,171,2279,2005,"Saturday, June 11, 2005",500,1,"MOWA",0
"3000",63,3,171,2481,2005,"Sunday, June 26, 2005",500,2,"MOWA",0
"3001",63,3,171,2780,2008,"Friday, June 06, 2008",839,1,"MOWA",0
"3002",63,3,171,2979,2008,"Wednesday, June 18, 2008",611,2,"MOWA",0
"3003",63,3,171,3338,2011,"Tuesday, June 21, 2011",533,2,"MOWA",0
"3004",63,3,171,3435,2011,"Tuesday, June 07, 2011",713,1,"MOWA",0
"3005",63,3,171,3714,2014,"Friday, June 06, 2014",748,1,"MOWA",0
"3006",63,3,171,4133,2014,"Friday, June 13, 2014",802,2,"MOWA",0
"3007",63,3,171,4414,2017,"Tuesday, June 06, 2017",743,1,"MOWA",0
"3008",63,3,171,4613,2017,"Tuesday, June 20, 2017",447,2,"MOWA",0
"3009",64,1,172,1285,2000,"Saturday, June 10, 2000",505,1,"MOWA",0
"3010",64,1,172,1286,2001,"Thursday, June 21, 2001",535,2,"MOWA",0
"3011",64,1,172,1287,2000,"Tuesday, June 20, 2000",448,2,"MOWA",0
"3012",64,1,172,1288,1999,"Tuesday, June 22, 1999",502,2,"MOWA",0
"3013",64,1,172,1289,1999,"Tuesday, June 08, 1999",512,1,"MOWA",0
"3014",64,1,172,1290,2001,"Tuesday, June 19, 2001",537,1,"MOWA",0
"3015",64,1,172,1627,2002,"Thursday, June 13, 2002",606,1,"MOWA",0
"3016",64,1,172,1828,2002,"Saturday, June 22, 2002",529,2,"MOWA",0
"3017",64,1,172,2282,2005,"Monday, June 13, 2005",624,1,"MOWA",0
"3018",64,1,172,2484,2005,"Monday, June 27, 2005",535,2,"MOWA",0
"3019",64,1,172,2747,2008,"Saturday, June 14, 2008",618,1,"MOWA",0
"3020",64,1,172,2982,2008,"Wednesday, June 18, 2008",601,2,"MOWA",0
"3021",64,2,173,1291,2001,"Thursday, June 21, 2001",614,2,"MOWA",0
"3022",64,2,173,1292,1999,"Tuesday, June 08, 1999",552,1,"MOWA",0
"3023",64,2,173,1293,1999,"Tuesday, June 22, 1999",539,2,"MOWA",0
"3024",64,2,173,1294,2000,"Saturday, June 10, 2000",541,1,"MOWA",0
"3025",64,2,173,1295,2000,"Tuesday, June 20, 2000",519,2,"MOWA",0
"3026",64,2,173,1296,2001,"Tuesday, June 19, 2001",613,1,"MOWA",0
"3027",64,2,173,1628,2002,"Thursday, June 13, 2002",637,1,"MOWA",0
"3028",64,2,173,1830,2002,"Saturday, June 22, 2002",554,2,"MOWA",0
"3029",64,2,173,2283,2005,"Monday, June 13, 2005",702,1,"MOWA",0
"3030",64,2,173,2485,2005,"Monday, June 27, 2005",604,2,"MOWA",0
"3031",64,2,173,2748,2008,"Saturday, June 14, 2008",722,1,"MOWA",0
"3032",64,2,173,2984,2008,"Sunday, June 22, 2008",700,2,"MOWA",0
"3033",64,3,174,1297,2001,"Thursday, June 21, 2001",636,2,"MOWA",0
"3034",64,3,174,1298,2001,"Tuesday, June 19, 2001",635,1,"MOWA",0
"3035",64,3,174,1299,2000,"Tuesday, June 20, 2000",537,2,"MOWA",0
"3036",64,3,174,1300,1999,"Tuesday, June 08, 1999",611,1,"MOWA",0
"3037",64,3,174,1301,1999,"Tuesday, June 22, 1999",559,2,"MOWA",0
"3038",64,3,174,1302,2000,"Saturday, June 10, 2000",559,1,"MOWA",0
"3039",64,3,174,1629,2002,"Thursday, June 13, 2002",703,1,"MOWA",0
"3040",64,3,174,1829,2002,"Saturday, June 22, 2002",613,2,"MOWA",0
"3041",64,3,174,2284,2005,"Monday, June 13, 2005",725,1,"MOWA",0
"3042",64,3,174,2486,2005,"Monday, June 27, 2005",626,2,"MOWA",0
"3043",64,3,174,2749,2008,"Saturday, June 14, 2008",750,1,"MOWA",0
"3044",64,3,174,2983,2008,"Sunday, June 22, 2008",634,2,"MOWA",0
"3045",65,1,175,1303,1999,"Tuesday, June 08, 1999",642,1,"MOWA",0
"3046",65,1,175,1304,1999,"Tuesday, June 22, 1999",629,2,"MOWA",0
"3047",65,1,175,1305,2000,"Saturday, June 10, 2000",628,1,"MOWA",0
"3048",65,1,175,1306,2000,"Tuesday, June 20, 2000",605,2,"MOWA",0
"3049",65,1,175,1307,2001,"Tuesday, June 19, 2001",708,1,"MOWA",0
"3050",65,1,175,1308,2001,"Thursday, June 21, 2001",707,2,"MOWA",0
"3051",65,1,175,1624,2002,"Thursday, June 13, 2002",745,1,"MOWA",0
"3052",65,1,175,1831,2002,"Saturday, June 22, 2002",640,2,"MOWA",0
"3053",65,1,175,2285,2005,"Monday, June 13, 2005",807,1,"MOWA",0
"3054",65,1,175,2487,2005,"Monday, June 27, 2005",700,2,"MOWA",0
"3055",65,1,175,2744,2008,"Saturday, June 14, 2008",819,1,"MOWA",0
"3056",65,1,175,2985,2008,"Sunday, June 22, 2008",726,2,"MOWA",0
"3057",65,2,176,1309,2000,"Saturday, June 10, 2000",644,1,"MOWA",0
"3058",65,2,176,1310,2001,"Thursday, June 21, 2001",728,2,"MOWA",0
"3059",65,2,176,1311,2000,"Tuesday, June 20, 2000",624,2,"MOWA",0
"3060",65,2,176,1312,1999,"Tuesday, June 22, 1999",655,2,"MOWA",0
"3061",65,2,176,1313,1999,"Tuesday, June 08, 1999",702,1,"MOWA",0
"3062",65,2,176,1314,2001,"Tuesday, June 19, 2001",729,1,"MOWA",0
"3063",65,2,176,1626,2002,"Thursday, June 13, 2002",840,1,"MOWA",0
"3064",65,2,176,1833,2002,"Saturday, June 22, 2002",658,2,"MOWA",0
"3065",65,2,176,2286,2005,"Monday, June 13, 2005",832,1,"MOWA",0
"3066",65,2,176,2488,2005,"Monday, June 27, 2005",752,2,"MOWA",0
"3067",65,2,176,2745,2008,"Saturday, June 14, 2008",848,1,"MOWA",0
"3068",65,2,176,2986,2008,"Sunday, June 22, 2008",750,2,"MOWA",0
"3069",65,3,177,1315,2001,"Thursday, June 21, 2001",802,2,"MOWA",0
"3070",65,3,177,1316,1999,"Tuesday, June 08, 1999",732,1,"MOWA",0
"3071",65,3,177,1317,1999,"Tuesday, June 22, 1999",725,2,"MOWA",0
"3072",65,3,177,1318,2000,"Saturday, June 10, 2000",713,1,"MOWA",0
"3073",65,3,177,1319,2000,"Tuesday, June 20, 2000",648,2,"MOWA",0
"3074",65,3,177,1320,2001,"Tuesday, June 19, 2001",759,1,"MOWA",0
"3075",65,3,177,1625,2002,"Thursday, June 13, 2002",809,1,"MOWA",0
"3076",65,3,177,1832,2002,"Saturday, June 22, 2002",724,2,"MOWA",0
"3077",65,3,177,2287,2005,"Monday, June 13, 2005",857,1,"MOWA",0
"3078",65,3,177,2489,2005,"Monday, June 27, 2005",721,2,"MOWA",0
"3079",65,3,177,2746,2008,"Saturday, June 14, 2008",922,1,"MOWA",0
"3080",65,3,177,2987,2008,"Sunday, June 22, 2008",817,2,"MOWA",0
"3081",66,1,178,1321,2000,"Monday, June 19, 2000",659,2,"MOWA",0
"3082",66,1,178,1322,2001,"Wednesday, June 06, 2001",649,1,"MOWA",0
"3083",66,1,178,1323,2001,"Tuesday, June 19, 2001",725,2,"MOWA",0
"3084",66,1,178,1324,1999,"Sunday, June 06, 1999",533,1,"MOWA",0
"3085",66,1,178,1325,2000,"Wednesday, June 07, 2000",439,1,"MOWA",0
"3086",66,1,178,1326,1999,"Friday, June 18, 1999",512,2,"MOWA",0
"3087",66,1,178,1535,2002,"Monday, June 10, 2002",536,1,"MOWA",0
"3088",66,1,178,1785,2002,"Thursday, June 20, 2002",531,2,"MOWA",0
"3089",66,1,178,2288,2005,"Thursday, June 09, 2005",556,1,"MOWA",0
"3090",66,1,178,2492,2005,"Sunday, June 19, 2005",647,2,"MOWA",0
"3091",66,1,178,2988,2008,"Saturday, June 21, 2008",456,2,"MOWA",0
"3092",66,1,178,3084,2008,"Wednesday, June 04, 2008",811,1,"MOWA",0
"3093",66,1,178,3294,2011,"Sunday, June 19, 2011",743,2,"MOWA",0
"3094",66,1,178,3427,2011,"Wednesday, June 08, 2011",749,1,"MOWA",0
"3095",66,1,178,3631,2014,"Thursday, June 05, 2014",628,1,"MOWA",0
"3096",66,1,178,3857,2014,"Thursday, June 12, 2014",632,2,"MOWA",0
"3097",66,1,178,4415,2017,"Monday, June 05, 2017",653,1,"MOWA",0
"3098",66,1,178,4417,2017,"Monday, June 05, 2017",813,1,"MOWA",0
"3099",66,1,178,4614,2017,"Sunday, June 18, 2017",734,2,"MOWA",0
"3100",66,2,179,1327,2001,"Tuesday, June 19, 2001",644,2,"MOWA",0
"3101",66,2,179,1328,1999,"Sunday, June 06, 1999",601,1,"MOWA",0
"3102",66,2,179,1329,1999,"Friday, June 18, 1999",536,2,"MOWA",0
"3103",66,2,179,1330,2000,"Wednesday, June 07, 2000",459,1,"MOWA",0
"3104",66,2,179,1331,2000,"Monday, June 19, 2000",637,2,"MOWA",0
"3105",66,2,179,1332,2001,"Wednesday, June 06, 2001",630,1,"MOWA",0
"3106",66,2,179,1536,2002,"Monday, June 10, 2002",556,1,"MOWA",0
"3107",66,2,179,1783,2002,"Thursday, June 20, 2002",451,2,"MOWA",0
"3108",66,2,179,2289,2005,"Thursday, June 09, 2005",614,1,"MOWA",0
"3109",66,2,179,2491,2005,"Sunday, June 19, 2005",624,2,"MOWA",0
"3110",66,2,179,2989,2008,"Saturday, June 21, 2008",523,2,"MOWA",0
"3111",66,2,179,3085,2008,"Wednesday, June 04, 2008",836,1,"MOWA",0
"3112",66,2,179,3293,2011,"Sunday, June 19, 2011",719,2,"MOWA",0
"3113",66,2,179,3428,2011,"Wednesday, June 08, 2011",819,1,"MOWA",0
"3114",66,2,179,3632,2014,"Thursday, June 05, 2014",648,1,"MOWA",0
"3115",66,2,179,3858,2014,"Thursday, June 12, 2014",653,2,"MOWA",0
"3116",66,2,179,4416,2017,"Monday, June 05, 2017",733,1,"MOWA",0
"3117",66,2,179,4615,2017,"Sunday, June 18, 2017",702,2,"MOWA",0
"3118",66,3,180,1333,2001,"Tuesday, June 19, 2001",704,2,"MOWA",0
"3119",66,3,180,1334,2001,"Wednesday, June 06, 2001",611,1,"MOWA",0
"3120",66,3,180,1335,2000,"Monday, June 19, 2000",609,2,"MOWA",0
"3121",66,3,180,1336,2000,"Wednesday, June 07, 2000",525,1,"MOWA",0
"3122",66,3,180,1337,1999,"Sunday, June 06, 1999",624,1,"MOWA",0
"3123",66,3,180,1338,1999,"Friday, June 18, 1999",559,2,"MOWA",0
"3124",66,3,180,1537,2002,"Monday, June 10, 2002",618,1,"MOWA",0
"3125",66,3,180,1784,2002,"Thursday, June 20, 2002",511,2,"MOWA",0
"3126",66,3,180,2290,2005,"Thursday, June 09, 2005",632,1,"MOWA",0
"3127",66,3,180,2490,2005,"Sunday, June 19, 2005",601,2,"MOWA",0
"3128",66,3,180,2990,2008,"Saturday, June 21, 2008",545,2,"MOWA",0
"3129",66,3,180,3086,2008,"Wednesday, June 04, 2008",902,1,"MOWA",0
"3130",66,3,180,3292,2011,"Sunday, June 19, 2011",657,2,"MOWA",0
"3131",66,3,180,3429,2011,"Wednesday, June 08, 2011",848,1,"MOWA",0
"3132",66,3,180,3633,2014,"Thursday, June 05, 2014",710,1,"MOWA",0
"3133",66,3,180,3859,2014,"Thursday, June 12, 2014",713,2,"MOWA",0
"3134",66,3,180,4418,2017,"Monday, June 05, 2017",653,1,"MOWA",0
"3135",66,3,180,4616,2017,"Sunday, June 18, 2017",632,2,"MOWA",0
"3136",67,1,181,1339,1999,"Wednesday, June 09, 1999",633,1,"MOWA",0
"3137",67,1,181,1340,2001,"Thursday, June 21, 2001",500,2,"MOWA",0
"3138",67,1,181,1341,2001,"Tuesday, June 12, 2001",512,1,"MOWA",0
"3139",67,1,181,1342,1999,"Saturday, June 19, 1999",655,2,"MOWA",0
"3140",67,1,181,1343,2000,"Thursday, June 08, 2000",729,1,"MOWA",0
"3141",67,1,181,1344,2000,"Saturday, June 17, 2000",726,2,"MOWA",0
"3142",67,1,181,1432,2002,"Thursday, June 06, 2002",459,1,"MOWA",0
"3143",67,1,181,1654,2002,"Friday, June 14, 2002",630,2,"MOWA",0
"3144",67,1,181,2291,2005,"Sunday, June 12, 2005",501,1,"MOWA",0
"3145",67,1,181,2493,2005,"Sunday, June 26, 2005",629,2,"MOWA",0
"3146",67,1,181,2781,2008,"Friday, June 06, 2008",502,1,"MOWA",0
"3147",67,1,181,2991,2008,"Wednesday, June 18, 2008",503,2,"MOWA",0
"3148",67,1,181,3165,2011,"Tuesday, June 07, 2011",611,1,"MOWA",0
"3149",67,1,181,3566,2011,"Monday, June 20, 2011",525,2,"MOWA",0
"3150",67,1,181,3715,2014,"Friday, June 06, 2014",541,1,"MOWA",0
"3151",67,1,181,4137,2014,"Saturday, June 14, 2014",536,2,"MOWA",0
"3152",67,1,181,4419,2017,"Tuesday, June 06, 2017",811,1,"MOWA",0
"3153",67,1,181,4619,2017,"Monday, June 19, 2017",606,2,"MOWA",0
"3154",67,2,182,1345,2001,"Thursday, June 21, 2001",522,2,"MOWA",0
"3155",67,2,182,1346,1999,"Wednesday, June 09, 1999",659,1,"MOWA",0
"3156",67,2,182,1347,1999,"Saturday, June 19, 1999",749,2,"MOWA",0
"3157",67,2,182,1348,2000,"Thursday, June 08, 2000",630,1,"MOWA",0
"3158",67,2,182,1349,2000,"Saturday, June 17, 2000",631,2,"MOWA",0
"3159",67,2,182,1350,2001,"Tuesday, June 12, 2001",543,1,"MOWA",0
"3160",67,2,182,1433,2002,"Thursday, June 06, 2002",527,1,"MOWA",0
"3161",67,2,182,1655,2002,"Friday, June 14, 2002",658,2,"MOWA",0
"3162",67,2,182,2292,2005,"Sunday, June 12, 2005",518,1,"MOWA",0
"3163",67,2,182,2494,2005,"Sunday, June 26, 2005",649,2,"MOWA",0
"3164",67,2,182,2782,2008,"Friday, June 06, 2008",532,1,"MOWA",0
"3165",67,2,182,2992,2008,"Wednesday, June 18, 2008",522,2,"MOWA",0
"3166",67,2,182,3163,2011,"Tuesday, June 07, 2011",527,1,"MOWA",0
"3167",67,2,182,3567,2011,"Monday, June 20, 2011",552,2,"MOWA",0
"3168",67,2,182,3716,2014,"Friday, June 06, 2014",500,1,"MOWA",0
"3169",67,2,182,4138,2014,"Saturday, June 14, 2014",605,2,"MOWA",0
"3170",67,2,182,4420,2017,"Tuesday, June 06, 2017",834,1,"MOWA",0
"3171",67,2,182,4617,2017,"Monday, June 19, 2017",446,2,"MOWA",0
"3172",67,3,183,1351,2001,"Thursday, June 21, 2001",543,2,"MOWA",0
"3173",67,3,183,1352,2001,"Tuesday, June 12, 2001",603,1,"MOWA",0
"3174",67,3,183,1353,2000,"Saturday, June 17, 2000",652,2,"MOWA",0
"3175",67,3,183,1354,2000,"Thursday, June 08, 2000",650,1,"MOWA",0
"3176",67,3,183,1355,1999,"Wednesday, June 09, 1999",717,1,"MOWA",0
"3177",67,3,183,1356,1999,"Saturday, June 19, 1999",728,2,"MOWA",0
"3178",67,3,183,1435,2002,"Thursday, June 06, 2002",548,1,"MOWA",0
"3179",67,3,183,1656,2002,"Friday, June 14, 2002",718,2,"MOWA",0
"3180",67,3,183,2293,2005,"Sunday, June 12, 2005",533,1,"MOWA",0
"3181",67,3,183,2495,2005,"Sunday, June 26, 2005",706,2,"MOWA",0
"3182",67,3,183,2783,2008,"Friday, June 06, 2008",556,1,"MOWA",0
"3183",67,3,183,2993,2008,"Wednesday, June 18, 2008",542,2,"MOWA",0
"3184",67,3,183,3164,2011,"Tuesday, June 07, 2011",544,1,"MOWA",0
"3185",67,3,183,3568,2011,"Monday, June 20, 2011",615,2,"MOWA",0
"3186",67,3,183,3717,2014,"Friday, June 06, 2014",519,1,"MOWA",0
"3187",67,3,183,4139,2014,"Saturday, June 14, 2014",629,2,"MOWA",0
"3188",67,3,183,4421,2017,"Tuesday, June 06, 2017",851,1,"MOWA",0
"3189",67,3,183,4618,2017,"Monday, June 19, 2017",526,2,"MOWA",0
"3190",68,1,184,1357,2000,"Monday, June 19, 2000",441,2,"MOWA",0
"3191",68,1,184,1358,2001,"Tuesday, June 12, 2001",641,1,"MOWA",0
"3192",68,1,184,1359,2001,"Wednesday, June 27, 2001",448,2,"MOWA",0
"3193",68,1,184,1360,1999,"Tuesday, June 22, 1999",658,2,"MOWA",0
"3194",68,1,184,1361,1999,"Wednesday, June 16, 1999",640,1,"MOWA",0
"3195",68,1,184,1362,2000,"Friday, June 09, 2000",741,1,"MOWA",0
"3196",68,1,184,1429,2002,"Thursday, June 06, 2002",624,1,"MOWA",0
"3197",68,1,184,1651,2002,"Friday, June 14, 2002",510,2,"MOWA",0
"3198",68,1,184,2294,2005,"Sunday, June 12, 2005",609,1,"MOWA",0
"3199",68,1,184,2496,2005,"Sunday, June 26, 2005",557,2,"MOWA",0
"3200",68,1,184,2701,2008,"Sunday, June 15, 2008",715,1,"MOWA",0
"3201",68,1,184,2994,2008,"Saturday, June 21, 2008",447,2,"MOWA",0
"3202",68,1,184,3166,2011,"Tuesday, June 07, 2011",646,1,"MOWA",0
"3203",68,1,184,3569,2011,"Monday, June 20, 2011",651,2,"MOWA",0
"3204",68,1,184,3753,2014,"Sunday, June 08, 2014",521,1,"MOWA",0
"3205",68,1,184,4140,2014,"Saturday, June 14, 2014",715,2,"MOWA",0
"3206",68,1,184,4422,2017,"Thursday, June 08, 2017",459,1,"MOWA",0
"3207",68,1,184,4620,2017,"Monday, June 19, 2017",654,2,"MOWA",0
"3208",68,2,185,1363,1999,"Tuesday, June 22, 1999",714,2,"MOWA",0
"3209",68,2,185,1364,2000,"Friday, June 09, 2000",751,1,"MOWA",0
"3210",68,2,185,1365,2000,"Monday, June 19, 2000",458,2,"MOWA",0
"3211",68,2,185,1366,2001,"Tuesday, June 12, 2001",658,1,"MOWA",0
"3212",68,2,185,1367,2001,"Wednesday, June 27, 2001",506,2,"MOWA",0
"3213",68,2,185,1368,1999,"Wednesday, June 16, 1999",656,1,"MOWA",0
"3214",68,2,185,1430,2002,"Thursday, June 06, 2002",642,1,"MOWA",0
"3215",68,2,185,1652,2002,"Friday, June 14, 2002",525,2,"MOWA",0
"3216",68,2,185,2295,2005,"Sunday, June 12, 2005",623,1,"MOWA",0
"3217",68,2,185,2497,2005,"Monday, June 27, 2005",542,2,"MOWA",0
"3218",68,2,185,2702,2008,"Sunday, June 15, 2008",735,1,"MOWA",0
"3219",68,2,185,2995,2008,"Saturday, June 21, 2008",502,2,"MOWA",0
"3220",68,2,185,3167,2011,"Tuesday, June 07, 2011",701,1,"MOWA",0
"3221",68,2,185,3570,2011,"Monday, June 20, 2011",710,2,"MOWA",0
"3222",68,2,185,3754,2014,"Sunday, June 08, 2014",539,1,"MOWA",0
"3223",68,2,185,4141,2014,"Saturday, June 14, 2014",734,2,"MOWA",0
"3224",68,2,185,4423,2017,"Thursday, June 08, 2017",518,1,"MOWA",0
"3225",68,2,185,4621,2017,"Monday, June 19, 2017",722,2,"MOWA",0
"3226",68,3,186,1369,1999,"Tuesday, June 22, 1999",738,2,"MOWA",0
"3227",68,3,186,1370,2001,"Wednesday, June 27, 2001",527,2,"MOWA",0
"3228",68,3,186,1371,2001,"Tuesday, June 12, 2001",721,1,"MOWA",0
"3229",68,3,186,1372,2000,"Friday, June 09, 2000",810,1,"MOWA",0
"3230",68,3,186,1373,1999,"Wednesday, June 16, 1999",740,1,"MOWA",0
"3231",68,3,186,1374,2000,"Monday, June 19, 2000",520,2,"MOWA",0
"3232",68,3,186,1431,2002,"Thursday, June 06, 2002",702,1,"MOWA",0
"3233",68,3,186,1653,2002,"Friday, June 14, 2002",547,2,"MOWA",0
"3234",68,3,186,2296,2005,"Sunday, June 12, 2005",642,1,"MOWA",0
"3235",68,3,186,2498,2005,"Sunday, June 26, 2005",622,2,"MOWA",0
"3236",68,3,186,2703,2008,"Sunday, June 15, 2008",758,1,"MOWA",0
"3237",68,3,186,2996,2008,"Saturday, June 21, 2008",524,2,"MOWA",0
"3238",68,3,186,3168,2011,"Tuesday, June 07, 2011",722,1,"MOWA",0
"3239",68,3,186,3571,2011,"Monday, June 20, 2011",734,2,"MOWA",0
